X,Y
140,100
105,180
116,106
32,150
109,91
196,185
163,106
13,101
148,53
134,1
108,100
152,43
40,54
142,182
152,46
101,187
87,156
149,20
55,182
8,191
71,190
115,157
190,3
11,25
37,160
160,99
86,64
59,115
154,40
29,20
182,123
17,171
19,53
121,188
84,28
161,49
103,31
116,22
115,39
1,28
163,186
111,40
31,176
128,135
181,9
77,6
56,42
95,5
23,70
14,77
20,161
13,188
20,119
13,176
116,26
119,150
11,190
183,20
91,31
188,189
89,86
132,198
176,105
9,127
154,152
92,21
36,14
96,73
104,118
32,9
105,98
187,20
167,46
26,109
125,170
177,160
111,135
82,190
5,30
128,81
183,11
19,188
112,113
23,186
109,98
33,33
13,141
27,63
12,46
135,128
51,188
94,26
136,11
169,160
89,19
133,139
157,198
68,143
150,22
192,94
188,95
186,172
68,107
140,63
128,189
155,153
106,104
117,188
116,173
70,120
108,126
166,180
142,186
131,17
61,124
159,155
88,75
17,57
194,62
49,44
184,77
4,161
105,16
36,64
1,189
72,7
160,112
182,145
27,21
130,64
35,55
68,186
151,81
127,110
102,13
129,197
122,196
134,177
40,101
45,131
41,103
175,176
2,74
66,96
84,52
147,173
177,27
93,106
180,189
112,101
94,163
125,10
118,179
30,94
197,95
56,17
135,128
24,99
87,50
192,46
48,88
159,122
161,48
162,144
12,81
150,127
19,139
136,21
77,105
176,174
95,141
40,34
141,109
125,128
174,108
73,44
184,124
158,97
166,6
12,56
95,118
148,184
75,143
126,159
11,99
87,176
11,87
6,2
86,97
134,170
66,183
52,44
176,101
39,59
68,158
164,160
32,89
34,8
70,172
72,99
29,158
106,161
67,139
197,35
123,193
48,94
2,127
49,62
132,15
191,135
108,9
133,14
192,61
109,171
186,125
178,64
88,64
48,126
93,39
106,36
85,160
78,90
97,79
190,120
154,178
85,95
14,151
168,11
31,150
0,171
88,48
87,68
15,7
152,17
69,29
100,142
24,71
147,94
162,10
184,52
71,146
27,11
11,34
45,82
113,123
194,178
20,124
149,21
129,41
66,155
175,55
42,106
140,160
64,13
143,99
199,42
111,81
26,82
83,143
29,133
112,168
192,187
139,122
51,120
73,159
130,103
135,148
65,76
35,49
142,8
149,64
42,175
163,107
30,78
197,117
168,160
164,184
193,45
29,150
172,55
83,107
26,27
76,47
123,123
82,88
49,184
95,28
106,56
157,132
84,160
151,167
107,151
113,188
184,189
150,128
160,136
72,14
9,83
111,70
2,8
167,52
11,57
34,95
63,41
62,120
101,122
89,2
186,195
164,56
110,162
84,85
54,9
7,85
36,161
67,5
13,67
154,172
41,139
181,131
179,89
41,88
52,151
170,43
139,128
52,55
171,199
77,110
193,88
169,17
132,111
44,98
133,98
53,80
179,9
22,175
169,197
78,95
59,167
107,175
119,139
6,93
12,128
107,29
168,45
142,46
107,118
73,45
195,137
143,29
118,188
93,117
88,102
119,115
24,179
159,48
27,74
74,4
113,116
107,87
84,90
14,158
99,147
167,83
145,19
137,181
8,155
180,125
28,84
62,55
10,178
175,159
184,143
149,15
0,95
164,61
191,174
191,99
34,63
4,142
162,103
170,160
170,118
119,177
119,13
59,31
36,36
132,62
30,159
22,50
143,113
107,144
157,50
166,103
40,83
15,33
199,105
197,64
171,74
74,135
197,15
55,168
7,186
121,187
98,149
102,141
41,96
185,65
130,38
185,62
193,44
198,160
68,92
9,10
179,88
66,133
146,163
158,172
158,51
91,190
157,156
82,37
5,138
192,134
121,80
40,15
112,168
196,66
137,132
58,111
26,187
66,114
68,41
42,84
27,120
120,42
94,15
89,53
18,5
119,196
91,21
46,133
118,76
93,78
10,197
129,186
197,24
163,71
65,62
51,136
109,73
77,85
9,98
80,42
59,87
36,40
57,144
102,61
95,77
58,77
75,109
161,65
115,186
168,7
169,78
161,194
182,61
29,159
191,113
127,197
23,8
172,120
138,73
69,10
131,158
70,29
7,139
169,38
165,193
120,160
163,9
49,163
22,102
136,149
14,110
137,66
179,114
0,71
97,190
51,173
151,154
87,29
150,59
30,117
25,193
86,20
33,198
184,197
68,195
173,146
121,96
193,110
183,178
133,63
80,143
99,149
177,8
163,173
130,61
15,49
125,17
59,137
58,164
137,167
129,122
30,18
95,186
11,141
139,65
25,100
71,149
44,171
80,33
162,18
80,83
57,157
67,125
6,55
6,29
79,6
23,150
23,145
196,90
83,157
124,140
183,191
84,30
8,30
126,12
14,123
123,96
143,181
55,133
108,180
26,104
158,72
124,119
149,126
61,58
30,33
96,104
168,80
155,2
126,79
46,155
77,138
80,198
146,178
179,164
161,41
54,52
15,182
36,174
99,70
65,158
128,120
172,34
156,112
104,170
154,164
54,70
147,72
110,130
15,47
86,195
185,40
11,135
21,148
109,51
147,174
136,31
30,167
5,20
83,125
123,54
145,133
79,107
151,29
186,198
31,37
95,93
45,128
4,148
83,111
45,106
164,162
110,88
34,149
57,167
70,118
21,84
170,52
173,192
161,33
181,179
4,122
190,40
191,125
193,147
193,135
118,11
165,39
37,153
40,188
126,191
175,168
160,59
181,112
148,153
66,172
26,171
135,72
6,193
199,97
171,173
151,21
97,63
185,193
159,198
179,157
69,47
46,167
186,197
159,164
168,196
66,74
50,82
1,171
190,127
167,145
122,92
71,60
132,59
165,55
188,55
74,21
114,165
90,108
98,161
131,181
5,137
20,161
17,61
61,8
103,93
56,60
41,65
7,124
156,104
181,7
110,22
166,30
123,75
165,100
158,1
34,4
16,79
168,162
22,7
195,65
138,152
176,34
146,49
158,154
175,96
171,157
120,194
61,92
20,45
91,96
133,184
167,10
11,160
168,127
181,129
1,192
104,47
197,111
118,188
118,126
90,31
29,149
66,90
189,2
192,19
36,155
185,192
129,30
30,165
119,199
111,107
47,157
83,166
164,108
104,59
10,30
128,7
163,52
141,2
16,199
85,8
122,45
77,69
18,181
1,124
106,68
1,101
123,9
121,121
170,54
114,184
32,14
101,127
89,177
169,171
47,157
101,123
113,68
86,130
65,34
117,44
25,2
170,192
22,170
25,78
43,111
72,81
107,165
183,12
136,195
14,189
18,43
82,90
139,159
69,139
70,140
180,87
87,108
185,33
73,82
37,87
91,73
108,120
188,81
144,58
175,133
176,49
65,74
72,40
194,93
76,60
126,74
193,9
147,145
51,134
192,99
27,3
124,141
155,8
46,178
171,76
175,74
91,111
31,20
43,169
95,124
167,187
47,112
124,134
140,57
45,103
76,114
48,189
6,49
87,90
175,47
109,147
181,90
94,131
121,8
149,26
195,1
27,18
52,165
118,123
84,58
65,66
157,190
150,34
160,135
176,126
34,138
62,115
4,17
37,24
21,178
181,107
163,195
121,125
189,120
40,190
119,5
33,39
50,146
15,21
75,132
174,192
11,98
55,111
118,159
74,96
145,161
194,123
123,174
135,73
105,97
45,198
14,119
164,102
196,101
58,139
189,44
175,65
42,96
176,66
138,64
146,47
189,128
175,16
164,118
102,34
101,163
158,128
125,24
84,195
8,112
109,76
169,186
14,74
108,189
38,57
4,21
167,42
92,104
44,60
94,47
0,21
21,20
169,29
164,188
5,97
113,93
72,190
24,178
188,1
81,147
11,50
169,131
146,164
79,186
150,128
176,173
150,125
115,159
158,11
135,15
191,178
80,43
59,10
142,4
142,64
61,182
139,180
26,90
186,139
55,34
58,143
70,199
151,3
108,1
7,16
3,158
67,175
73,103
20,140
57,174
70,79
153,18
53,43
194,3
128,131
49,94
18,199
65,11
142,116
98,136
183,22
101,52
117,15
189,165
164,1
139,131
29,55
186,187
174,77
177,144
173,144
186,156
56,52
175,198
17,152
152,182
39,160
158,77
174,67
54,55
98,11
124,154
104,150
163,198
20,48
24,38
15,98
140,64
189,102
108,52
114,105
158,115
95,66
110,30
103,66
72,142
183,82
76,84
17,55
135,186
123,107
165,107
28,198
23,132
61,174
40,193
82,158
14,64
102,118
32,129
19,26
40,40
172,191
147,150
94,73
160,20
64,124
172,137
45,102
136,70
92,114
182,82
188,171
108,89
91,2
56,70
53,1
150,148
31,149
100,167
129,198
103,184
43,178
111,51
48,103
79,173
174,186
67,20
150,45
160,111
13,58
117,194
95,60
182,66
177,130
66,77
190,142
94,113
107,174
76,91
92,52
128,24
107,167
148,48
110,172
50,56
191,164
98,134
51,92
57,53
63,31
42,52
184,28
180,91
14,23
192,81
17,151
127,67
53,105
103,172
79,166
55,24
126,70
0,125
106,139
143,67
164,191
169,8
156,127
81,4
73,163
119,46
97,185
50,74
35,163
107,132
50,1
178,18
63,53
136,41
176,194
18,96
139,50
169,68
125,37
190,68
34,196
17,86
78,141
145,163
11,92
114,25
130,166
34,12
190,166
162,87
178,50
32,154
52,165
101,42
70,3
78,66
138,0
122,145
45,93
55,135
116,105
191,62
132,194
132,198
50,84
117,156
196,111
125,199
41,27
48,152
197,49
140,183
15,130
39,30
130,91
93,33
63,95
25,79
91,36
59,84
76,101
44,111
138,2
99,99
33,34
73,108
18,171
107,90
178,110
85,152
180,41
170,142
58,66
188,47
22,159
96,51
60,71
178,125
169,147
141,87
4,114
75,72
1,134
59,24
97,70
101,7
189,86
134,102
195,17
56,140
165,95
183,18
119,150
93,84
29,171
177,197
83,185
13,183
126,159
30,26
46,197
58,20
173,57
167,144
85,10
199,44
171,182
86,85
28,56
56,126
71,1
19,99
27,15
19,72
54,136
49,196
134,65
74,58
188,44
162,40
194,71
46,126
162,182
54,143
183,127
105,73
185,129
116,83
102,48
99,134
76,140
26,189
149,60
176,102
12,84
83,169
181,101
134,53
65,150
137,160
124,21
144,135
95,129
107,70
84,130
79,42
50,162
87,102
147,158
57,117
101,74
72,92
19,94
193,12
30,111
31,157
199,158
57,150
51,126
180,7
35,79
22,18
22,145
108,4
130,23
122,18
90,139
161,125
167,140
127,136
143,32
104,185
179,134
174,3
180,129
196,197
93,124
44,46
173,81
159,181
164,18
131,185
190,6
62,53
135,26
0,96
170,9
12,28
185,19
187,135
20,19
80,97
171,185
87,78
145,92
49,113
83,128
21,88
58,98
194,188
57,136
28,163
113,140
24,183
52,13
39,89
185,156
144,140
165,159
146,109
165,193
129,69
12,116
194,114
153,188
61,110
147,51
180,98
122,29
123,195
48,173
49,7
47,71
150,139
91,192
114,107
105,46
5,195
181,187
42,177
166,24
36,151
7,81
131,39
103,153
158,141
36,125
5,70
195,192
36,122
33,26
136,62
154,183
141,114
130,132
158,20
159,44
21,177
105,119
51,7
104,3
160,190
178,34
120,187
177,9
44,134
173,125
182,103
49,73
88,40
157,107
44,19
181,70
21,107
111,130
27,189
164,78
137,46
8,82
100,109
56,0
133,169
86,35
2,125
178,49
181,119
77,46
28,4
114,123
180,72
175,166
97,165
151,170
122,80
14,72
140,104
198,82
104,188
66,10
110,102
45,148
60,141
113,75
11,148
89,148
93,134
91,167
155,123
126,123
132,54
56,117
21,116
56,88
191,148
109,140
7,111
133,146
52,62
184,29
23,67
138,32
35,61
187,130
146,53
33,176
176,25
74,9
21,159
148,190
170,53
45,181
149,49
35,132
126,117
164,22
50,117
103,59
139,111
198,90
75,46
79,180
57,75
103,99
64,129
45,191
142,115
164,117
185,78
100,95
33,126
27,172
137,109
34,66
3,68
136,134
33,48
142,73
31,53
66,153
123,40
59,28
143,167
91,89
72,117
193,10
109,47
83,150
127,155
151,124
3,144
151,74
57,192
19,78
157,149
14,51
144,166
53,113
78,153
130,175
191,113
49,89
62,172
135,185
186,50
17,44
88,4
178,61
183,90
4,59
51,80
27,124
21,159
94,26
49,114
194,32
156,191
177,197
119,81
49,36
58,79
191,165
109,53
163,54
83,82
158,1
140,97
7,152
183,20
123,12
3,162
97,166
48,98
148,196
57,133
64,90
37,141
154,142
16,23
40,76
30,173
96,141
74,161
18,179
30,178
74,70
154,68
55,3
10,52
184,184
145,99
191,87
22,151
150,189
24,134
93,78
58,35
15,111
175,187
153,11
50,181
171,65
11,160
42,15
39,148
3,29
97,197
197,32
154,138
199,155
5,156
13,107
83,153
54,199
187,73
96,108
171,161
32,98
167,151
92,172
104,56
178,76
18,113
51,2
105,25
29,77
17,171
49,172
83,141
16,47
101,178
155,123
29,81
137,103
109,195
167,115
18,63
178,47
86,30
103,78
170,180
83,190
124,142
133,199
36,47
14,184
60,122
88,4
153,20
59,49
10,53
17,9
170,81
12,36
142,184
139,115
51,183
119,16
189,161
127,144
4,156
84,95
52,6
76,120
71,25
131,120
112,48
124,61
84,3
17,57
168,87
4,144
149,128
54,18
197,167
181,24
27,106
149,170
69,161
48,6
126,158
186,133
11,160
114,166
115,83
132,172
152,22
36,185
122,23
133,148
68,111
75,166
46,39
86,164
55,59
51,170
61,126
115,154
188,119
155,155
141,98
74,63
141,190
133,127
101,173
77,56
74,126
164,34
58,11
172,72
193,139
111,25
151,130
173,144
76,67
176,116
156,37
89,45
83,8
152,197
181,132
67,125
1,24
87,87
62,2
76,189
43,151
147,97
119,199
107,5
132,24
129,178
120,113
77,159
40,188
152,17
35,146
34,120
96,59
91,47
166,45
75,108
1,111
104,110
96,124
143,152
148,72
103,137
7,141
55,186
143,71
127,80
145,130
63,32
20,144
165,107
179,146
142,136
70,44
45,174
88,120
109,115
174,109
27,69
193,123
54,40
198,50
67,95
86,105
122,45
55,189
196,193
49,137
16,5
177,195
9,136
52,105
47,53
119,117
2,158
127,90
168,130
116,139
88,65
68,73
138,84
45,121
53,50
108,41
39,28
79,170
121,47
52,25
65,96
120,71
75,29
41,24
195,9
15,42
190,73
119,34
51,80
138,24
177,46
151,1
68,81
84,197
31,171
188,1
56,140
77,73
6,125
26,58
100,133
79,44
124,68
36,76
116,88
109,83
4,75
72,133
94,108
104,87
61,116
171,82
81,59
44,47
155,22
151,101
41,54
79,122
22,83
13,197
41,180
50,199
20,189
81,43
106,177
31,60
3,130
95,129
172,196
169,187
8,136
52,66
163,176
184,58
42,36
91,27
110,133
21,107
93,87
39,100
71,196
46,156
95,6
95,7
23,124
171,145
168,109
99,153
36,91
83,25
38,8
69,37
168,25
75,152
18,152
51,139
130,76
147,42
183,109
81,163
137,70
104,154
142,177
7,104
192,69
37,1
188,138
136,80
187,14
36,187
175,163
9,81
184,48
123,107
129,140
178,65
114,169
8,196
191,86
197,192
168,25
147,159
53,47
186,78
183,124
130,125
93,186
80,48
190,51
55,64
93,55
95,8
96,134
25,48
199,90
34,126
154,152
50,81
121,12
189,120
113,162
193,60
113,115
189,163
143,197
196,139
102,135
122,94
12,9
79,19
42,157
114,8
78,64
96,99
12,13
20,81
38,47
121,121
24,76
91,104
51,87
111,7
39,22
94,133
182,41
135,43
154,152
50,22
140,150
179,183
167,159
96,95
119,118
107,133
198,192
145,169
192,151
180,86
122,181
5,79
171,65
52,56
102,113
181,159
195,15
84,121
6,99
91,104
11,86
49,71
24,113
140,21
119,167
184,197
128,104
14,104
53,183
36,96
99,37
92,67
36,15
117,126
122,81
163,26
73,138
76,94
185,48
61,120
193,199
116,45
192,72
13,129
28,20
122,117
140,134
3,103
60,22
48,115
142,182
42,155
148,129
29,178
60,115
11,169
57,168
34,117
156,157
190,116
187,91
82,198
174,66
120,166
5,149
162,33
13,12
140,136
166,35
49,152
148,57
54,85
48,133
146,89
142,119
110,59
35,177
20,163
76,136
173,58
159,141
3,178
98,94
2,42
42,104
159,188
192,115
105,168
119,28
45,19
97,11
151,182
191,61
119,53
62,57
6,49
53,192
120,199
84,122
15,127
134,89
39,26
27,167
59,25
53,18
177,176
196,104
53,60
151,1
144,164
125,103
175,83
189,173
185,59
96,65
157,130
176,25
46,95
54,59
13,153
150,7
153,40
125,123
172,187
30,134
38,197
134,75
48,108
111,107
129,143
158,160
64,109
37,15
141,80
64,149
166,176
186,100
131,114
15,133
1,55
71,77
133,95
35,177
73,131
13,83
90,78
128,87
174,17
124,140
132,53
189,46
162,181
198,171
123,148
188,179
4,152
158,188
42,18
192,33
62,58
16,111
125,157
142,34
30,186
126,76
148,79
94,113
124,102
167,31
151,84
104,145
14,103
18,140
7,26
158,87
113,18
117,64
30,93
27,24
39,34
69,74
10,187
154,69
37,122
74,164
101,117
186,191
195,26
37,70
34,33
116,134
51,194
136,0
74,16
187,88
199,124
37,43
14,37
12,63
18,81
109,160
69,6
190,2
146,134
186,175
0,103
33,13
37,128
2,101
27,195
70,79
57,198
4,52
136,58
160,196
108,3
54,183
88,116
151,101
140,155
142,63
197,121
45,29
182,17
116,31
120,167
129,138
21,197
178,156
34,194
104,192
193,67
185,23
47,119
110,83
143,131
82,162
182,34
19,175
98,84
168,74
41,107
84,153
11,160
65,106
195,116
7,17
74,186
151,10
13,79
106,119
89,140
47,59
108,14
40,35
6,153
7,100
28,114
18,44
188,186
165,154
176,140
198,31
25,44
94,6
74,5
50,36
177,97
147,112
126,155
150,80
50,156
91,40
156,3
81,51
193,56
45,198
108,154
83,32
54,148
185,91
23,171
90,115
0,167
197,8
137,110
35,68
170,81
6,47
13,37
167,54
48,66
184,28
2,119
191,43
139,51
78,106
55,56
32,126
76,53
146,101
173,183
82,192
163,72
75,25
44,53
85,46
38,195
64,25
112,79
117,167
1,61
171,161
67,147
151,47
39,124
193,28
169,7
52,106
130,63
111,143
105,125
153,151
72,71
74,96
77,54
50,116
69,103
123,73
100,29
102,42
175,100
165,191
132,62
41,96
57,41
90,140
118,67
158,106
125,182
100,60
131,179
124,0
24,38
36,67
26,50
130,12
174,70
128,86
3,160
198,69
52,188
109,14
192,85
131,57
44,97
183,175
132,125
168,178
45,13
78,29
98,91
182,106
50,94
157,50
160,119
11,45
176,139
70,84
198,74
58,189
78,23
50,96
79,103
129,101
175,32
49,44
138,37
84,154
145,190
195,195
189,158
116,180
171,172
162,22
20,142
103,132
155,67
183,184
102,141
90,146
143,175
128,119
126,172
54,17
181,81
38,198
35,174
65,125
168,147
121,92
109,123
170,190
107,48
33,144
42,154
134,160
184,43
3,196
148,141
26,80
89,28
76,103
125,91
198,127
123,70
71,47
197,130
167,38
30,7
131,163
13,109
24,137
26,129
193,122
61,127
127,113
146,74
150,26
147,11
155,34
126,91
1,157
94,97
159,145
17,128
158,82
108,182
121,106
114,169
135,38
17,95
187,168
105,15
13,175
106,4
196,153
33,0
172,90
157,94
100,163
76,97
186,164
136,34
73,28
91,73
181,114
2,60
13,160
166,14
114,87
8,104
31,190
153,8
28,172
3,101
189,83
81,108
1,114
2,69
150,49
60,75
23,10
97,20
56,165
22,176
180,123
63,54
90,194
4,124
157,42
8,124
33,110
177,3
82,169
83,117
8,36
134,44
5,95
111,20
198,156
53,146
154,156
4,196
199,162
22,105
127,174
137,156
96,34
73,147
68,163
65,154
71,90
91,153
134,193
31,91
0,37
70,22
3,90
35,126
132,8
22,7
125,34
27,196
145,39
54,160
129,150
100,34
74,101
131,147
137,34
147,174
185,75
78,99
115,129
196,17
39,143
44,195
79,113
15,23
196,153
145,103
187,192
63,127
114,46
162,152
22,109
37,82
132,53
138,181
166,104
129,59
19,91
179,169
6,31
162,170
95,46
123,193
107,178
180,28
145,7
71,188
91,27
22,137
134,54
108,38
154,150
184,138
17,126
143,100
197,18
181,162
178,92
132,128
155,192
2,103
124,144
118,118
156,173
66,98
87,30
195,39
96,155
30,153
47,95
173,17
161,155
4,38
73,25
137,109
74,109
187,196
81,117
191,99
157,12
197,63
116,155
127,171
17,21
67,15
104,82
128,142
68,52
96,1
173,162
38,15
184,81
64,189
181,109
169,147
153,119
199,176
48,133
93,179
122,81
55,89
108,79
182,25
125,33
24,85
143,21
181,190
61,58
26,74
35,114
135,185
34,60
46,12
50,32
110,60
35,12
184,76
199,89
58,10
5,25
197,119
55,73
170,19
159,55
51,32
128,107
169,77
160,144
110,171
95,164
131,13
160,54
123,86
169,148
182,42
18,81
52,186
36,46
68,55
131,100
172,162
126,132
30,53
38,81
59,128
107,172
184,165
36,179
199,48
38,91
179,71
68,48
18,36
106,11
38,47
0,160
122,191
23,116
65,24
145,12
185,49
13,57
74,169
178,179
46,120
92,162
74,182
128,121
53,180
97,0
56,193
109,153
188,73
167,144
177,125
122,22
135,159
144,177
121,192
104,48
169,179
120,189
134,5
92,62
69,118
85,113
85,160
76,56
176,169
96,197
130,147
106,136
190,44
167,56
26,49
87,152
32,153
130,63
171,84
49,27
158,28
10,133
199,79
85,152
96,125
137,165
169,122
90,35
10,34
99,50
110,143
153,117
78,129
113,0
53,165
168,153
106,1
144,196
118,82
92,13
133,182
106,69
23,109
83,96
156,149
8,141
144,90
169,53
64,23
90,23
197,112
187,197
104,162
112,53
188,55
187,15
181,163
108,190
62,27
11,0
20,133
67,90
39,75
35,118
70,36
32,120
105,182
23,168
60,87
65,147
6,92
136,73
62,195
141,157
109,195
22,36
147,173
39,196
135,4
195,120
118,158
109,11
8,175
171,34
163,151
179,110
110,178
136,79
193,129
164,19
183,21
82,185
110,34
178,181
59,171
11,40
159,35
177,59
5,53
36,87
181,17
152,191
135,63
158,9
128,111
25,96
57,51
135,48
75,155
119,170
127,177
54,4
129,141
70,68
112,139
131,108
185,3
61,97
145,163
76,168
29,97
83,63
56,37
36,141
52,16
109,81
65,165
41,175
142,35
30,111
170,103
121,45
102,35
110,127
101,31
142,40
90,8
37,52
58,6
145,20
139,161
139,112
163,2
181,29
159,41
184,134
175,67
118,107
55,1
177,29
171,167
188,187
65,132
196,153
183,124
188,66
112,53
146,21
59,179
179,43
102,79
84,89
43,27
114,173
77,23
181,59
58,79
97,102
13,28
11,92
100,50
162,186
19,82
95,104
143,166
106,195
25,111
14,102
129,100
90,83
136,188
87,135
35,105
170,22
167,199
17,126
86,20
169,78
169,111
179,15
56,151
45,16
51,68
156,85
57,176
193,74
155,5
38,65
198,158
193,23
73,78
81,83
29,171
22,27
172,76
72,144
26,28
163,80
147,179
14,185
198,105
160,172
72,174
164,160
32,31
27,122
174,151
196,53
139,148
71,92
110,41
15,20
8,152
5,132
120,175
153,147
189,97
52,9
113,31
95,150
109,49
68,138
9,198
144,79
51,135
80,4
193,126
46,52
2,192
40,103
118,142
103,46
161,143
85,50
47,25
93,117
0,180
113,7
191,90
163,79
100,79
183,139
80,178
98,195
43,62
20,18
112,37
130,79
85,126
170,147
127,63
52,16
152,115
43,100
34,87
83,181
23,102
3,84
160,37
67,118
190,147
174,13
28,144
177,72
28,54
16,58
133,197
163,75
186,72
125,81
32,163
159,163
106,183
199,2
85,8
129,172
191,171
88,150
168,99
17,53
84,146
22,102
80,175
23,17
47,152
183,38
134,78
21,156
189,158
99,193
146,44
63,40
84,177
54,101
137,19
13,57
86,8
163,119
6,160
6,142
139,118
26,16
187,110
154,57
62,165
191,39
137,7
166,183
62,92
35,188
55,113
49,9
91,0
168,165
56,28
96,180
50,104
162,114
17,17
168,149
107,171
167,120
172,23
191,44
21,186
140,166
92,8
114,23
87,43
161,76
91,189
16,55
120,49
53,18
3,125
52,106
149,87
90,121
23,138
89,162
98,32
146,123
156,116
154,111
63,156
164,53
19,24
192,194
3,81
76,198
59,19
88,34
3,67
144,43
53,39
189,30
196,54
113,48
100,187
58,0
127,134
42,45
56,50
5,136
45,98
117,89
21,4
192,159
68,65
17,162
182,165
105,84
27,39
182,80
91,45
108,106
143,67
34,84
60,175
103,194
158,159
3,13
182,17
83,123
111,52
143,164
182,99
11,167
181,162
96,189
45,143
99,11
74,195
63,178
157,47
74,164
87,48
25,180
56,131
107,71
20,17
64,97
174,156
147,128
2,101
97,66
135,164
109,23
60,47
43,182
51,158
132,39
189,8
38,94
94,96
26,5
48,184
171,185
109,6
194,88
24,22
90,137
111,62
116,58
119,75
168,181
12,28
52,112
151,89
86,141
72,132
2,125
199,102
104,107
146,160
53,67
95,34
25,196
100,126
135,167
27,134
5,84
91,159
7,131
199,156
38,184
149,57
124,193
90,31
115,46
64,37
80,21
191,25
37,149
26,34
45,81
28,111
145,157
165,92
82,63
187,181
88,132
100,93
1,9
27,36
158,49
173,162
116,195
4,115
181,176
172,97
123,6
26,22
93,61
16,148
38,88
123,53
83,115
194,26
191,165
25,186
9,144
84,162
132,180
97,185
177,117
151,174
189,92
34,5
146,77
108,185
189,106
134,66
167,138
32,110
162,146
10,69
183,86
184,63
163,76
69,173
89,170
170,109
9,27
174,29
81,139
113,184
64,144
27,32
49,42
28,162
154,110
193,62
155,51
124,79
11,63
82,84
150,19
99,106
71,49
191,119
182,67
141,98
179,127
134,0
2,199
166,110
13,51
17,137
192,164
85,198
26,78
16,134
162,101
184,18
104,36
91,135
96,2
32,198
140,184
100,154
79,18
147,123
134,146
63,122
172,70
28,193
116,133
96,125
14,96
194,30
81,48
16,123
92,172
115,149
1,136
120,84
34,55
32,42
36,78
87,76
56,198
114,101
166,26
185,48
131,179
111,59
140,56
3,41
130,179
133,15
72,7
162,24
83,45
84,125
12,163
154,41
158,176
36,199
80,60
158,77
52,132
183,3
142,161
0,80
67,182
82,186
147,42
21,134
73,159
69,195
56,180
180,157
100,83
1,173
68,66
82,68
196,181
61,64
6,55
199,112
48,142
0,96
48,52
107,119
75,156
18,85
31,56
38,197
97,80
14,100
33,163
95,50
178,74
25,136
151,177
136,123
148,193
166,87
121,193
137,126
153,104
44,77
135,173
96,17
129,29
108,175
4,115
43,40
22,139
24,178
107,181
184,23
153,180
2,198
89,113
164,134
160,24
73,115
156,118
19,6
73,91
33,18
9,120
8,151
46,38
41,93
10,159
151,156
88,35
1,95
33,101
127,139
41,61
70,138
53,97
145,159
74,155
81,115
139,63
98,81
19,147
97,49
88,102
116,107
114,119
53,42
179,106
196,36
115,73
166,168
48,11
13,9
99,78
53,65
108,91
14,95
50,126
164,169
194,157
120,189
98,170
162,62
6,179
149,52
89,180
127,112
17,23
17,120
109,179
144,152
184,131
4,48
115,81
12,57
90,194
72,146
77,68
113,70
107,147
58,14
65,196
197,140
36,194
199,108
138,170
78,134
30,121
19,12
156,121
71,122
130,59
74,101
90,34
154,197
182,191
177,133
13,100
185,12
85,98
154,178
75,83
50,96
91,52
164,81
124,132
59,82
54,123
150,20
101,4
167,99
178,33
42,68
63,181
81,5
18,40
38,157
124,128
18,23
122,104
45,57
132,56
20,54
24,88
131,56
90,47
27,141
188,60
76,77
189,138
163,66
42,62
45,84
170,196
26,51
139,38
159,179
79,35
9,180
69,16
143,6
156,96
50,35
44,105
47,131
168,161
180,77
139,67
90,86
152,50
162,37
128,63
62,152
154,132
11,96
116,176
166,126
115,44
195,62
106,114
109,175
22,95
122,97
119,151
69,9
133,118
168,53
29,29
15,42
125,195
117,83
84,68
158,85
28,169
137,187
9,13
168,98
134,191
91,137
170,129
59,199
42,21
48,128
179,116
21,164
172,178
75,192
115,24
19,64
12,120
89,117
139,94
119,52
35,162
48,193
6,84
88,20
124,153
27,182
113,162
113,67
147,181
37,26
10,60
163,30
127,117
130,75
126,110
162,36
38,81
100,191
112,104
128,76
167,91
182,132
30,52
19,190
24,132
133,69
72,68
93,61
27,36
179,156
190,12
155,127
54,26
123,31
47,110
139,78
198,53
103,51
88,45
183,106
145,62
146,140
103,122
182,99
138,32
55,79
181,98
33,14
111,115
96,160
34,44
8,105
184,121
144,26
26,124
71,166
125,80
116,181
20,162
147,164
59,151
63,55
142,63
115,100
87,199
42,162
190,92
22,128
42,25
123,138
60,117
176,47
16,98
94,6
86,169
7,188
11,144
181,119
5,151
13,40
178,160
26,52
156,163
188,122
158,115
185,166
91,123
43,137
10,120
117,4
76,15
176,162
86,60
106,148
127,137
25,137
195,65
92,85
105,56
68,106
189,146
101,98
59,125
127,30
67,34
81,76
47,144
67,65
127,9
182,88
54,137
83,72
41,34
166,100
77,152
12,56
53,78
104,43
11,155
68,13
18,117
111,33
136,140
78,108
26,45
171,45
173,84
105,171
124,86
121,58
132,72
137,16
194,63
118,136
161,7
83,76
187,22
107,90
88,83
36,191
42,28
103,181
105,76
189,132
168,107
172,102
79,66
140,179
138,112
148,158
146,62
80,26
151,84
43,126
61,140
58,183
115,41
55,129
82,178
10,165
172,64
10,26
151,44
191,44
193,25
177,170
125,80
126,36
73,186
45,109
98,56
2,55
177,185
85,177
32,8
81,5
112,119
96,146
45,140
116,112
43,100
31,155
80,73
140,164
172,187
12,9
183,50
33,108
38,152
55,90
73,111
58,125
130,148
83,110
161,158
119,18
25,123
46,2
58,1
