X,Y
120,131
125,128
10,60
161,194
13,154
27,106
62,140
196,199
4,46
155,198
131,173
30,88
14,186
125,177
132,162
170,177
21,158
145,187
183,187
167,192
50,169
111,128
43,89
26,172
137,189
112,145
92,95
58,71
128,154
125,181
181,182
186,193
150,189
8,56
130,186
185,192
70,149
90,99
100,114
192,197
38,42
102,181
112,172
186,187
47,54
175,190
181,195
44,146
78,154
40,171
56,110
91,119
46,193
86,97
66,150
198,199
21,155
177,180
119,156
172,198
79,91
195,196
70,179
89,108
3,6
131,193
176,181
91,143
182,194
129,179
96,105
121,134
138,163
51,165
108,125
126,152
98,169
199,199
189,189
35,129
107,119
102,143
170,174
117,151
155,193
56,171
24,51
122,193
25,79
97,194
91,145
150,182
199,199
171,198
158,181
14,152
20,128
181,189
115,166
103,166
190,192
162,173
124,187
91,184
143,199
125,132
56,88
103,150
188,199
196,198
165,165
163,189
161,177
103,111
80,129
94,185
122,141
82,196
81,81
186,189
101,193
198,198
167,185
196,199
151,192
123,126
199,199
100,133
47,92
158,184
156,180
141,154
12,99
148,164
53,76
0,152
77,184
161,182
151,157
1,15
26,75
7,134
4,34
136,188
178,189
43,151
42,59
102,155
144,183
11,199
149,194
74,186
98,162
68,103
48,178
48,68
12,15
125,148
127,149
40,113
164,181
89,150
10,195
30,80
124,196
9,70
2,162
1,176
138,192
109,186
128,162
155,169
123,129
153,163
152,174
126,132
171,175
159,189
167,175
162,162
136,142
71,97
118,187
83,196
165,174
21,112
37,37
188,196
105,184
185,188
118,188
12,57
162,181
155,189
123,144
22,101
38,72
132,193
172,179
22,103
137,181
19,112
67,149
174,180
20,28
73,162
186,192
29,79
184,188
195,198
175,191
34,79
47,180
55,177
86,99
181,198
100,118
164,191
1,4
100,172
157,162
47,158
112,194
47,149
120,187
1,95
190,192
103,128
177,199
79,195
44,140
105,188
83,161
174,181
61,160
16,147
65,196
53,77
106,193
25,87
150,194
141,145
128,190
89,161
59,133
196,196
135,148
0,162
45,73
66,179
40,179
190,193
25,158
106,134
157,183
131,149
85,159
12,195
151,173
103,103
16,17
194,198
25,131
100,122
131,156
196,198
122,174
171,177
63,118
50,170
178,180
106,140
56,75
57,73
92,136
1,40
22,69
154,194
110,190
170,171
132,177
41,112
52,159
38,180
189,191
180,197
157,189
163,163
162,174
86,112
25,53
152,187
32,57
92,121
109,139
173,180
51,152
155,188
40,139
21,176
150,194
150,154
23,155
18,171
161,184
148,158
176,196
197,198
155,186
180,185
17,98
195,197
163,198
164,188
41,60
32,101
6,163
196,196
12,125
138,176
5,182
15,75
87,184
176,184
163,195
85,167
34,193
105,199
111,199
117,156
193,199
23,197
132,192
21,52
163,167
45,139
76,169
93,143
39,188
104,156
190,191
65,118
174,177
120,172
158,165
158,176
128,129
178,188
98,162
173,184
18,34
61,67
32,163
48,87
74,162
71,136
72,134
109,160
128,182
138,154
52,141
29,128
38,145
32,102
99,157
193,193
108,138
156,193
4,132
25,95
189,198
33,165
8,110
118,174
76,174
41,41
64,173
152,174
15,89
95,177
142,145
124,169
89,143
65,192
44,123
161,182
31,172
159,178
110,138
88,191
99,139
102,110
126,134
5,116
195,197
30,168
107,135
126,159
22,193
29,43
132,173
134,176
38,198
178,187
60,171
177,183
132,170
84,175
119,176
45,73
151,196
14,70
10,38
38,187
18,45
141,188
14,72
113,145
6,143
139,189
187,188
143,150
183,193
183,191
102,170
91,194
62,133
173,189
34,123
122,139
101,196
45,197
3,118
104,190
28,183
58,180
37,66
128,135
52,68
97,138
11,151
106,120
7,173
171,195
113,122
65,115
164,166
37,67
49,145
175,180
111,166
53,145
127,129
70,134
131,172
78,148
149,178
53,122
119,194
132,185
72,172
63,66
168,181
26,33
46,91
30,69
160,199
167,194
64,198
5,176
9,130
132,149
144,185
93,145
1,61
136,192
31,78
101,110
95,158
134,152
33,46
164,193
137,194
106,155
62,93
158,190
196,198
2,8
198,199
147,174
12,74
80,195
2,10
48,127
3,142
112,151
150,180
168,181
198,199
107,134
41,195
138,188
186,186
2,28
166,197
189,196
45,187
92,143
77,153
40,51
70,117
83,180
106,152
18,66
88,98
111,185
197,198
75,124
175,192
58,141
115,134
138,180
181,186
101,138
60,61
156,157
63,88
103,146
8,76
41,103
119,164
36,144
43,59
110,178
134,138
110,196
140,168
168,170
29,136
132,192
37,175
154,183
107,117
85,172
86,165
10,163
22,181
125,184
174,199
189,194
135,186
112,119
34,107
78,182
136,193
63,90
44,72
186,199
170,177
19,48
64,144
61,177
174,197
145,181
114,146
121,158
176,198
154,193
178,194
3,26
3,9
84,199
88,154
46,131
178,184
0,46
122,140
158,193
152,165
137,197
133,167
11,47
8,45
175,190
168,176
58,84
106,155
103,177
101,136
165,168
110,199
24,59
88,194
194,197
95,183
27,179
60,70
16,67
150,168
14,164
189,195
130,190
186,194
20,195
77,81
49,114
16,80
57,149
39,126
13,124
145,194
136,168
87,139
89,131
31,156
77,123
109,141
159,171
113,189
122,124
141,149
28,138
153,176
68,184
182,192
147,155
53,59
178,178
144,191
111,170
153,161
116,179
176,187
46,109
78,114
127,193
6,194
138,158
34,131
81,137
160,178
185,195
90,175
97,124
34,86
39,157
150,187
83,144
175,189
55,175
20,35
161,173
7,182
54,198
109,179
52,194
181,182
190,191
150,165
6,124
80,132
137,138
56,152
116,130
154,185
8,20
143,183
172,173
15,80
167,184
153,176
170,179
155,171
126,156
145,149
137,142
104,124
155,177
55,128
17,63
0,11
64,81
152,153
135,180
12,109
152,176
154,158
46,165
97,150
94,141
133,147
2,154
30,115
17,63
18,170
159,199
122,164
26,89
194,196
110,150
110,170
143,150
3,19
6,147
66,102
38,52
47,123
0,186
128,167
187,187
143,144
86,165
89,132
178,198
155,169
179,181
113,130
163,180
48,122
44,180
75,131
196,197
74,181
196,197
83,170
87,196
168,171
65,91
104,168
130,133
163,181
190,199
128,173
71,119
100,158
8,105
161,185
109,167
79,187
63,107
67,130
158,171
24,197
16,178
24,132
153,187
129,144
122,131
193,193
18,94
33,44
115,170
5,152
112,128
173,183
19,181
14,179
56,119
1,26
10,34
165,189
134,193
69,193
20,176
179,181
171,175
43,86
17,133
22,81
21,30
157,173
164,196
56,152
3,79
196,198
4,117
57,88
70,85
63,76
183,190
191,198
72,170
143,171
134,164
172,180
112,190
133,164
107,191
23,191
179,191
150,159
79,122
97,118
169,193
22,100
12,45
124,134
48,101
180,190
15,29
72,83
168,190
102,178
195,196
128,188
73,104
35,36
51,119
21,51
51,83
74,124
177,191
188,191
157,196
46,63
27,116
90,193
122,189
71,136
151,169
20,65
22,185
175,194
35,76
146,193
107,148
164,184
149,157
4,183
26,86
192,197
158,168
58,82
175,183
83,143
123,196
21,133
72,150
180,189
22,150
187,197
191,199
115,183
94,97
167,167
0,119
81,148
154,159
122,146
113,160
25,102
139,190
23,81
23,54
195,197
51,151
108,134
125,129
165,168
20,174
184,198
19,134
51,67
33,119
184,199
118,149
190,190
122,190
130,191
76,149
125,149
197,198
120,136
134,184
55,181
14,190
167,172
4,48
107,118
146,164
2,27
6,36
41,97
181,189
100,108
166,197
31,160
131,155
75,110
9,19
138,188
23,139
176,191
87,141
29,140
196,197
5,68
189,196
136,180
5,192
15,43
89,112
33,194
19,128
56,167
11,172
120,196
81,105
109,167
52,160
29,170
123,129
84,93
84,106
67,194
78,176
104,105
77,116
180,183
199,199
54,168
192,194
7,49
40,182
173,177
8,149
12,23
32,64
128,178
127,141
196,196
21,120
188,188
197,199
187,195
103,129
43,94
97,115
198,199
112,148
6,73
134,156
50,191
115,129
108,158
50,177
108,179
25,64
45,140
174,179
65,97
187,196
88,177
129,193
139,193
115,177
58,179
11,31
113,193
153,161
112,170
51,63
12,193
134,163
54,199
2,139
199,199
77,166
56,99
41,109
184,194
17,178
52,104
12,82
123,161
27,51
198,198
114,149
109,151
35,113
119,144
195,196
27,94
141,183
78,104
100,191
38,118
75,195
67,109
23,196
28,44
97,150
142,183
162,178
48,178
49,159
25,31
4,19
38,147
44,82
145,197
61,116
86,198
108,135
133,150
97,153
156,197
0,66
92,115
91,190
80,184
138,154
80,126
144,156
87,104
33,135
46,93
135,143
80,91
84,136
144,149
78,174
106,184
85,192
20,129
92,157
137,163
58,154
153,197
59,118
159,178
50,160
63,182
93,120
137,174
42,132
85,85
120,172
89,172
25,172
36,179
188,195
77,184
136,172
98,163
108,158
97,194
13,106
120,190
116,177
49,96
76,124
26,141
198,199
121,199
169,170
184,194
196,196
143,164
86,86
53,133
48,199
39,80
83,137
132,144
48,82
194,194
131,145
65,103
55,154
79,181
82,93
53,122
4,5
172,185
99,131
192,193
135,160
27,85
88,108
123,156
120,189
25,186
38,62
55,73
23,58
199,199
78,180
70,191
152,165
158,171
136,193
153,182
26,142
86,173
10,49
117,129
178,190
131,134
94,137
122,174
67,183
81,105
51,148
111,160
160,181
142,154
48,63
155,186
6,89
143,154
179,184
172,172
37,69
155,192
89,173
5,92
168,180
73,74
59,174
120,188
86,100
7,124
133,150
37,57
142,153
57,68
95,127
95,109
36,142
104,165
130,197
151,158
127,179
96,189
36,114
60,156
9,192
33,47
0,56
7,33
59,94
17,73
41,157
125,139
64,107
50,53
98,195
48,70
131,172
72,163
76,128
95,151
87,183
155,170
10,44
26,83
97,150
118,147
125,197
185,192
47,53
17,124
190,191
184,185
23,160
41,120
47,85
184,184
25,44
3,10
116,181
193,196
24,81
182,188
35,135
62,120
82,150
132,163
194,195
189,195
175,199
186,196
13,25
164,175
148,150
56,82
94,108
73,84
157,195
41,88
120,143
53,131
160,173
1,187
175,180
150,187
126,197
80,119
182,195
153,165
27,63
145,166
7,77
93,193
141,152
199,199
161,169
114,158
140,149
189,191
61,195
122,152
78,153
17,67
98,149
14,94
131,184
141,181
130,168
191,198
110,132
2,10
85,131
142,192
54,64
167,179
93,177
93,104
59,188
127,153
179,197
2,21
5,72
76,89
180,191
3,122
121,127
103,157
118,131
175,196
135,140
117,127
32,44
132,176
45,62
48,197
125,153
49,85
24,150
62,69
73,83
5,181
74,199
2,81
12,24
45,52
11,117
103,129
8,107
38,195
0,62
64,136
21,33
99,109
83,133
148,168
141,155
33,197
77,195
197,197
165,190
130,199
8,19
22,149
88,120
38,170
36,57
96,101
95,130
72,114
132,139
152,160
137,161
24,196
103,110
179,194
25,141
50,74
30,161
49,103
180,183
78,111
161,167
63,95
98,156
32,142
102,190
126,184
178,185
51,192
180,193
69,167
154,195
19,193
26,96
150,185
115,126
160,171
12,187
170,170
199,199
11,147
188,199
134,140
69,156
20,58
180,192
52,161
195,198
129,197
38,157
182,193
192,192
137,148
50,120
189,195
71,105
90,181
142,182
32,98
104,105
99,177
140,140
108,185
114,128
167,171
46,120
7,120
149,181
36,71
187,197
144,177
103,168
15,192
5,171
149,199
182,196
50,131
63,167
169,191
45,188
123,133
10,152
182,193
128,133
47,133
60,188
159,162
93,171
135,187
13,105
140,186
179,182
66,160
120,168
132,133
130,154
84,124
14,121
102,133
75,159
195,197
20,176
105,117
168,195
173,180
40,169
180,199
39,179
22,148
170,190
189,199
186,193
117,145
105,172
36,147
132,163
87,100
101,101
22,50
124,175
75,189
127,179
153,199
97,183
40,116
191,195
61,65
51,73
3,33
126,179
14,193
162,176
154,169
153,181
180,184
16,90
154,166
184,198
13,30
15,129
105,167
46,198
140,176
8,168
92,153
139,142
193,196
165,194
44,159
135,178
109,147
157,198
85,133
154,186
131,199
28,67
30,53
6,186
42,183
42,131
76,164
35,130
9,114
54,166
30,42
147,185
181,181
11,168
105,174
55,162
38,157
165,191
196,197
128,145
16,144
188,192
2,138
154,154
99,149
38,52
68,186
91,98
72,179
90,195
60,96
56,59
47,97
89,126
127,173
82,93
197,198
44,154
145,199
128,128
140,198
107,152
11,70
33,167
168,178
32,131
159,195
169,186
46,182
55,112
29,68
159,175
173,179
70,88
60,162
66,79
59,189
166,187
185,198
2,20
57,143
71,180
116,191
53,192
149,198
194,199
79,137
30,65
158,170
141,141
199,199
168,184
138,172
1,140
185,187
91,127
157,195
138,189
26,96
38,130
197,197
21,56
196,197
31,102
173,173
5,93
63,105
180,189
100,199
96,120
4,176
52,142
133,153
138,144
136,162
99,143
177,193
159,178
176,179
179,196
93,133
140,197
46,179
113,191
177,197
55,95
29,91
160,178
95,175
160,195
14,152
96,198
158,191
39,100
1,195
138,180
76,150
65,157
88,165
154,162
24,115
149,176
74,80
100,143
51,131
147,178
199,199
181,187
52,167
199,199
175,181
50,88
102,158
73,162
82,162
188,190
40,83
20,64
19,150
136,191
125,179
96,184
181,188
63,152
74,134
154,173
148,190
8,117
110,162
197,199
167,173
20,43
173,174
182,183
123,184
11,30
63,99
73,150
26,105
17,63
172,198
9,163
138,189
55,66
69,82
77,85
90,175
20,111
126,151
88,162
139,164
22,85
130,143
25,197
189,196
9,32
90,179
66,178
71,124
1,189
154,177
0,144
157,175
29,194
93,145
186,197
193,199
197,199
147,183
180,181
25,72
95,119
40,134
110,165
132,168
92,124
145,168
29,74
6,93
87,171
83,188
91,100
144,188
104,165
73,88
185,188
103,109
68,106
68,183
125,181
182,187
108,120
134,178
126,139
37,121
162,165
157,176
158,176
67,71
171,184
95,171
178,182
16,18
185,197
168,191
46,79
1,26
101,113
0,79
35,171
21,36
143,198
16,47
103,193
43,107
179,192
10,59
114,136
72,103
193,194
54,75
181,189
105,145
134,167
14,100
100,138
5,59
60,169
53,105
38,108
55,110
20,60
53,76
78,168
41,126
199,199
36,178
113,151
109,122
167,178
93,146
149,187
135,159
161,190
16,67
25,128
161,187
12,116
187,188
0,89
105,130
72,106
38,47
173,194
132,150
75,113
83,171
58,61
20,196
123,128
17,114
160,175
122,126
81,129
63,132
89,145
189,191
15,164
6,121
105,145
182,194
191,191
52,118
190,193
119,187
50,184
188,195
144,163
23,52
168,190
177,191
189,190
106,148
155,184
157,192
190,191
132,157
75,132
130,146
137,156
127,162
134,157
99,150
128,174
25,160
174,188
98,98
15,184
76,154
15,88
91,101
173,190
199,199
37,51
48,148
38,78
197,198
68,91
67,174
21,158
55,94
19,172
36,60
55,188
196,196
96,160
88,156
119,132
179,189
182,198
144,144
181,190
50,155
53,192
8,62
47,114
5,152
87,134
70,105
187,187
70,129
83,93
39,140
102,146
107,166
59,167
79,94
151,176
24,94
166,189
168,178
50,65
179,198
162,193
140,155
30,168
153,189
105,199
148,187
24,135
189,191
9,151
147,164
127,154
168,190
18,118
151,188
97,166
1,90
64,126
49,124
106,159
119,160
179,192
122,185
154,195
134,183
18,177
63,100
111,142
60,138
127,142
164,182
4,101
147,155
18,194
23,60
185,190
112,169
30,48
120,188
97,190
154,199
159,159
132,174
147,157
42,160
162,179
94,191
161,178
172,173
192,196
52,160
9,177
19,170
56,170
78,141
178,179
140,191
123,194
74,76
122,159
168,175
63,99
38,110
55,197
79,197
156,199
28,55
108,134
37,199
126,168
154,197
11,106
123,127
196,196
100,146
104,173
39,70
17,98
171,188
164,169
197,197
164,189
192,198
51,72
86,104
136,145
14,151
102,159
11,148
4,53
50,187
103,117
157,185
27,35
97,154
26,31
180,196
176,184
28,138
163,188
41,77
130,158
23,155
181,185
142,161
180,185
56,59
81,195
130,157
83,155
91,162
2,194
188,196
77,106
74,179
195,199
193,198
106,194
157,167
191,193
73,157
111,116
10,191
107,186
184,192
152,165
154,156
166,182
25,155
155,196
89,176
122,151
78,170
181,187
84,178
104,154
105,156
30,164
33,82
32,35
66,149
69,145
155,166
169,195
18,88
188,191
145,186
72,105
146,160
173,194
173,185
197,199
183,192
63,180
102,197
149,179
120,183
47,111
172,189
114,146
134,148
134,177
57,104
22,40
79,184
150,153
25,139
74,100
135,187
162,190
1,31
183,183
179,193
190,192
33,41
70,174
176,198
107,129
3,190
144,163
126,134
46,126
65,181
31,155
112,131
169,169
172,192
141,147
69,156
151,159
164,173
129,197
151,177
101,197
167,170
199,199
11,135
46,143
191,196
95,98
161,169
49,111
107,136
65,121
50,140
163,171
102,114
127,187
16,193
168,183
7,144
162,174
71,114
160,198
108,142
173,191
182,185
82,143
105,123
28,170
75,113
157,163
67,88
171,178
108,192
199,199
13,38
126,162
21,98
179,180
32,145
176,178
54,85
80,142
128,196
57,167
74,148
44,120
198,199
173,180
24,134
135,152
35,172
138,167
175,175
68,93
115,160
138,195
100,169
35,145
33,165
140,192
18,22
163,175
134,136
65,119
38,61
12,84
179,195
77,96
87,92
145,166
152,189
71,131
48,123
180,194
73,169
69,79
141,161
46,122
2,173
115,132
91,136
102,157
47,79
168,182
84,198
44,113
138,153
162,168
109,139
40,162
131,168
66,165
159,178
135,138
179,185
38,146
48,100
146,175
165,181
49,74
124,147
168,199
78,190
192,197
128,164
156,161
88,135
104,163
11,65
163,179
34,90
136,179
54,199
16,21
82,135
102,182
142,198
103,154
195,198
83,169
134,134
113,157
199,199
113,122
92,176
117,175
37,193
55,83
173,179
34,87
7,182
44,198
17,122
23,25
18,81
124,166
85,107
55,187
111,180
67,158
28,193
81,122
196,198
160,173
34,43
129,173
61,170
124,165
8,161
25,97
112,192
170,171
93,186
177,199
3,97
44,53
40,178
13,90
99,112
197,198
33,82
78,154
139,140
192,192
194,194
118,162
39,107
121,197
35,124
47,95
90,142
30,117
119,182
196,199
6,183
53,59
59,194
184,188
148,163
159,174
107,185
145,181
49,165
184,186
116,133
178,178
189,195
98,167
23,156
165,170
177,193
47,169
88,122
30,134
123,123
105,177
41,97
105,129
133,167
179,193
158,165
194,197
130,158
91,154
139,168
23,96
14,41
194,195
33,91
189,190
7,89
76,159
17,93
99,145
83,146
56,175
96,116
165,188
4,74
47,112
162,178
113,144
8,52
97,134
51,196
181,187
196,196
115,133
59,114
0,65
129,187
17,95
100,126
164,186
145,183
142,146
10,125
20,181
96,180
112,192
82,185
166,169
40,184
49,198
98,152
143,151
184,189
56,114
167,171
80,191
189,192
185,198
162,192
142,142
49,134
162,167
106,139
94,158
169,170
83,199
133,192
112,138
105,178
106,177
117,131
188,192
82,198
153,192
134,175
87,167
118,166
39,53
141,160
94,189
40,152
29,116
194,197
51,122
110,195
123,147
59,79
97,164
59,176
121,165
52,121
76,162
76,188
192,192
7,71
135,151
104,117
143,169
74,185
191,196
102,137
106,149
162,187
26,27
115,155
169,169
178,181
108,137
73,171
80,175
72,122
125,138
162,188
116,136
188,199
131,190
142,176
65,116
66,86
87,158
45,127
63,123
176,178
131,154
82,191
146,157
2,198
77,117
93,109
64,178
88,183
45,187
112,118
93,134
33,121
86,174
161,176
171,174
145,176
93,109
86,172
171,188
73,167
110,193
18,40
54,70
112,144
132,161
32,185
73,189
133,145
191,199
123,123
21,28
48,113
26,52
41,70
155,169
192,199
91,184
18,135
128,148
160,188
165,191
147,148
25,35
66,148
173,183
0,43
124,141
159,198
136,167
104,111
161,196
91,114
71,155
40,174
64,82
62,99
63,157
51,73
88,130
14,49
173,186
109,156
68,92
169,188
136,181
106,152
107,134
104,151
64,176
79,184
168,172
177,197
14,16
41,50
176,194
39,43
6,21
0,195
188,199
64,193
113,179
78,121
3,125
33,194
34,45
29,48
71,115
1,70
64,157
190,192
142,186
95,98
51,57
55,65
99,199
56,155
146,181
9,82
94,108
165,180
32,153
137,165
8,170
74,182
13,174
89,153
58,151
22,33
157,160
186,187
156,189
53,164
196,199
40,165
155,159
58,199
35,102
34,89
2,103
139,149
82,176
14,78
195,196
8,65
86,198
159,191
124,196
41,107
20,197
130,142
148,149
107,147
71,128
162,176
104,114
27,81
111,147
196,199
115,133
126,140
39,104
195,198
80,162
184,187
184,195
2,185
116,148
76,91
46,102
184,185
46,156
78,134
166,171
134,154
8,92
36,183
117,191
99,114
67,164
118,179
180,181
132,156
49,105
88,161
130,191
77,126
32,37
143,144
10,168
39,110
57,154
53,115
122,165
165,169
96,162
19,159
118,158
61,124
80,96
40,161
168,172
50,193
126,197
49,168
38,42
52,86
85,142
54,108
3,172
57,193
128,147
36,96
82,95
86,111
129,142
168,187
56,173
38,138
67,164
151,184
173,183
76,97
130,190
51,55
197,199
127,159
54,98
56,59
154,197
36,90
91,179
66,158
47,50
134,172
89,184
19,76
14,186
45,50
199,199
145,174
11,191
126,136
18,53
125,129
144,176
86,154
165,173
156,169
14,70
145,192
1,4
0,120
130,182
5,67
157,180
146,184
96,187
94,113
197,197
28,128
6,100
89,174
192,198
77,125
10,17
33,75
167,178
48,85
174,180
104,160
73,172
153,184
14,174
39,74
40,142
128,160
34,192
27,160
103,190
17,179
190,190
57,108
130,143
47,61
84,135
151,158
42,62
195,196
126,176
78,172
92,165
111,132
127,177
108,185
150,161
72,81
126,127
175,197
45,191
27,106
60,190
46,109
188,189
73,86
157,157
167,177
27,47
69,77
23,38
11,88
61,86
105,138
46,66
126,134
101,140
38,171
18,79
93,96
135,181
35,188
156,193
105,137
65,108
86,131
159,177
171,188
152,188
188,199
59,174
141,185
155,195
75,80
22,161
65,184
173,184
110,116
37,43
189,192
44,135
176,186
58,170
84,100
24,45
118,189
135,147
68,199
100,116
166,192
158,161
145,165
12,89
16,89
138,182
52,127
57,126
154,194
15,103
55,69
153,194
50,145
141,145
88,181
16,110
136,188
140,150
32,64
91,194
67,192
107,127
135,159
50,79
184,186
177,186
1,149
28,107
167,199
115,159
114,119
56,180
59,163
118,177
108,136
148,170
44,169
82,195
150,178
109,140
81,145
126,138
183,194
96,189
86,117
11,130
50,135
160,175
164,196
56,114
91,174
165,167
50,139
18,157
81,191
10,134
138,146
93,124
149,163
176,199
46,79
107,130
195,195
108,166
9,42
60,178
103,121
0,57
42,46
15,166
60,70
133,139
36,39
83,160
192,199
149,161
23,28
165,177
100,182
42,190
4,155
88,103
67,180
98,174
182,196
106,129
52,156
61,149
148,153
195,196
160,163
30,80
112,175
112,175
135,198
34,151
89,105
104,168
61,81
0,97
161,188
171,172
128,167
19,133
94,192
56,77
154,173
102,192
12,63
50,99
149,195
185,199
56,101
45,93
82,158
91,141
77,98
122,156
72,161
58,139
159,198
95,188
135,176
181,196
146,168
87,92
125,142
173,180
6,77
133,170
1,63
56,104
149,151
62,143
33,182
171,183
105,114
46,91
116,164
27,49
106,176
67,83
103,138
21,89
104,166
45,126
105,185
50,96
68,95
113,187
65,158
68,115
106,190
64,163
35,172
14,86
131,197
148,195
86,101
86,173
156,198
36,102
152,179
51,90
153,160
75,81
6,173
132,181
136,181
4,25
89,196
71,145
23,26
116,135
116,175
158,197
34,50
118,150
41,183
164,167
62,126
45,120
106,187
120,170
50,127
100,110
168,171
72,159
108,113
105,198
76,166
9,28
129,137
182,186
26,168
12,75
131,168
196,196
149,175
54,124
113,149
8,171
170,178
158,170
117,180
124,127
64,125
41,149
13,56
70,111
159,185
15,184
59,196
158,199
147,151
31,72
25,57
117,151
59,71
145,189
106,159
185,198
101,174
127,183
166,184
161,199
108,158
25,106
164,170
26,52
188,198
172,192
195,197
139,157
29,162
141,186
64,113
136,176
45,136
27,114
120,155
71,100
100,156
48,160
174,197
7,9
173,177
153,177
35,68
153,176
192,193
50,177
128,147
37,175
189,195
175,178
150,157
17,54
126,198
155,185
110,191
17,145
176,198
76,182
85,184
35,43
18,60
114,127
141,158
156,183
27,81
104,140
199,199
124,184
56,136
87,132
173,175
45,185
77,85
3,60
8,197
188,190
28,71
132,180
11,178
136,159
106,140
195,199
130,169
198,198
82,147
66,102
185,186
51,188
170,197
160,184
13,16
131,158
198,198
76,178
155,196
15,130
127,159
65,80
194,199
51,136
72,87
142,183
53,127
15,173
183,187
10,141
105,198
85,196
149,171
137,184
137,150
132,162
180,192
57,85
57,192
98,133
90,195
111,178
168,188
6,113
85,192
125,150
44,192
174,175
131,175
145,159
36,69
108,178
162,197
7,144
4,198
6,130
92,185
179,197
36,75
140,145
163,195
3,5
169,196
58,143
136,188
189,197
160,179
142,142
62,74
166,168
118,145
129,139
43,93
108,146
102,165
17,69
48,179
56,184
142,175
187,198
174,181
95,139
192,192
69,191
15,146
62,86
20,68
156,166
10,92
164,184
0,187
28,51
19,91
109,146
107,115
133,174
47,58
125,144
124,165
146,198
1,103
152,180
42,124
53,193
157,175
198,199
72,156
65,155
1,4
107,166
21,52
122,152
190,193
177,192
115,116
59,89
67,185
45,151
81,160
32,175
135,155
36,80
91,112
167,167
58,114
153,195
87,150
96,105
195,199
45,99
59,147
20,63
166,195
113,138
70,84
116,192
117,198
54,85
104,197
67,162
71,80
151,169
110,172
19,75
177,198
10,23
179,195
179,189
63,188
92,176
184,186
14,134
88,159
23,188
94,172
116,137
143,198
24,111
155,160
6,66
88,192
75,186
123,131
30,103
139,139
12,71
145,196
94,101
153,184
161,176
193,195
115,157
5,172
175,175
182,186
195,197
35,86
48,135
106,197
179,191
165,165
65,67
79,160
152,191
123,183
67,89
128,177
191,198
53,150
190,197
132,195
148,179
168,196
13,107
166,185
66,72
167,172
71,157
105,169
167,191
16,164
63,65
80,126
91,195
186,195
128,185
45,110
36,199
187,188
141,166
169,191
64,69
107,137
34,66
100,152
34,179
190,192
13,141
133,151
80,128
160,168
25,39
149,199
23,74
13,91
45,74
127,185
194,197
104,178
129,187
49,147
130,188
136,150
139,149
149,180
199,199
39,167
56,121
163,171
86,135
98,173
123,147
12,158
2,20
186,192
155,186
46,146
50,166
131,168
7,38
162,164
25,190
123,124
60,64
4,111
53,126
29,144
68,74
33,194
17,136
36,36
45,180
155,166
52,179
112,115
190,192
143,171
123,146
141,174
115,135
110,152
162,183
180,194
150,187
168,174
198,198
172,182
37,196
172,190
113,173
92,147
120,183
138,185
21,55
189,198
102,143
23,187
192,194
170,188
48,183
121,185
153,171
24,193
192,199
93,102
159,170
159,187
138,194
42,107
137,151
147,155
186,189
180,196
132,153
102,183
128,139
22,199
6,140
67,83
63,175
157,168
111,164
186,186
123,175
100,184
38,167
101,159
14,18
69,107
28,65
136,194
173,176
109,159
58,176
170,184
54,168
21,79
13,115
81,128
154,183
160,177
140,180
48,79
113,134
36,134
110,143
169,180
171,179
4,95
6,16
96,185
44,127
82,181
51,98
123,179
190,195
170,196
37,43
142,145
161,172
21,31
118,118
76,93
143,143
3,33
185,187
91,94
151,177
159,175
127,181
60,149
87,183
88,93
160,172
138,166
44,53
125,149
39,89
9,117
44,117
178,193
30,51
96,134
130,157
140,190
52,53
195,195
186,199
58,109
23,87
0,100
162,187
74,141
171,193
143,169
107,159
45,195
139,198
86,195
63,168
197,197
198,199
56,120
171,181
161,185
16,80
154,189
184,190
107,167
83,84
68,82
84,163
168,179
61,108
63,102
10,95
144,174
11,21
54,180
185,193
115,143
123,165
189,197
6,65
86,115
110,145
145,186
112,174
21,45
106,150
152,153
131,137
151,184
62,142
155,179
164,180
67,107
25,163
149,191
137,164
181,189
12,165
129,192
139,192
143,152
172,182
1,142
67,103
166,183
25,81
55,68
138,165
131,140
49,133
97,156
75,168
54,143
135,189
104,163
123,144
180,197
124,135
10,98
124,184
136,170
146,172
6,194
21,113
51,92
102,139
78,180
97,101
81,138
190,195
34,157
28,135
132,161
119,138
7,166
140,146
192,197
172,184
115,195
149,170
57,104
126,144
114,121
89,150
95,100
121,184
197,199
198,198
199,199
199,199
62,154
61,152
163,195
164,183
140,148
30,77
48,75
149,152
7,37
66,195
90,150
92,116
135,144
31,168
178,190
185,198
59,110
187,190
3,149
151,182
122,186
124,128
103,108
126,170
42,93
100,157
194,195
91,176
191,193
179,187
5,84
139,192
46,65
175,181
101,183
198,199
179,190
61,87
181,181
195,196
137,150
94,150
68,190
61,133
92,176
17,178
136,181
6,75
160,165
169,172
69,112
58,105
142,164
8,149
103,161
24,79
110,122
39,51
196,197
134,195
115,149
169,194
80,119
45,166
170,194
97,113
175,182
97,142
3,55
72,84
45,76
192,199
39,99
52,161
55,185
31,59
149,171
46,184
24,191
47,197
128,159
105,117
102,192
181,185
166,178
29,133
112,168
132,189
148,195
15,34
49,164
146,173
182,195
75,135
151,195
57,143
150,151
19,98
94,158
111,182
131,161
5,139
65,118
84,154
3,126
189,192
138,141
160,185
